,Image,RAM_Tags,YOLO_Tags
1970,28840.jpg,car | city street | crack | crosswalk | curb | drain | intersection | manhole | manhole cover | road | street corner,"2 person, 12 car, 1 traffic light"
1971,28854.jpg,car | city street | crack | crosswalk | curb | drain | intersection | manhole | manhole cover | road | street corner,"4 person, 10 car"
1972,28868.jpg,car | city street | crack | crosswalk | curb | drain | intersection | manhole | manhole cover | road | street corner,"3 person, 12 car"
1973,28882.jpg,car | city street | crack | crosswalk | curb | drain | intersection | manhole | manhole cover | road | street corner,"3 person, 10 car, 1 traffic light"
1974,28896.jpg,car | city street | crack | crosswalk | curb | drain | intersection | manhole | manhole cover | road | street corner,"1 person, 10 car"
1975,28910.jpg,car | city street | crack | crosswalk | curb | drain | intersection | manhole | manhole cover | road | street corner,"1 person, 11 car, 1 traffic light"
1976,28924.jpg,car | city street | crack | crosswalk | curb | drain | intersection | manhole | manhole cover | road | street corner,"1 person, 13 car, 1 traffic light"
1977,28938.jpg,car | city street | crack | crosswalk | curb | drain | intersection | manhole | manhole cover | road | street corner,14 car
1978,28952.jpg,car | city street | crack | crosswalk | curb | drain | intersection | manhole | manhole cover | road | street corner,"15 car, 1 traffic light"
1979,28966.jpg,car | city street | crack | crosswalk | curb | drain | intersection | manhole | manhole cover | road | street corner,"1 person, 14 car, 1 traffic light"
1980,28980.jpg,car | city street | crack | crosswalk | curb | drain | intersection | manhole | manhole cover | road | street corner,"1 person, 17 car, 1 traffic light"
1981,28994.jpg,car | city street | crack | crosswalk | curb | drain | intersection | manhole | manhole cover | road | street corner,"1 person, 17 car, 1 traffic light"
1982,29008.jpg,car | city street | crack | crosswalk | curb | drain | intersection | manhole | manhole cover | road | street corner,"1 person, 18 car, 1 traffic light"
1983,29022.jpg,car | city street | crack | crosswalk | curb | drain | intersection | manhole | manhole cover | road | street corner,"1 person, 17 car, 1 traffic light"
1984,29036.jpg,car | city street | crack | crosswalk | curb | drain | intersection | manhole | manhole cover | road | street corner,"18 car, 1 traffic light"
1985,29050.jpg,car | city street | crack | crosswalk | curb | drain | intersection | manhole | manhole cover | road | street corner,"1 person, 16 car, 1 traffic light"
1986,29064.jpg,car | city street | crack | crosswalk | curb | drain | intersection | manhole | manhole cover | road | street corner,"1 person, 18 car, 1 traffic light"
1987,29078.jpg,car | city street | crack | crosswalk | curb | drain | intersection | manhole | manhole cover | road | street corner,"1 person, 17 car, 1 traffic light"
1988,29092.jpg,car | city street | crack | crosswalk | curb | drain | intersection | manhole | manhole cover | road | street corner,"1 person, 16 car, 1 traffic light"
1989,29106.jpg,car | city street | crack | crosswalk | curb | drain | intersection | manhole | manhole cover | road | street corner,"13 car, 1 traffic light"
1990,29120.jpg,car | city street | crack | crosswalk | curb | drain | intersection | manhole | manhole cover | road | street corner,"15 car, 1 traffic light"
1991,29134.jpg,car | city street | crack | crosswalk | curb | drain | intersection | manhole | manhole cover | road | street corner,"14 car, 1 traffic light"
1992,29148.jpg,car | city street | crack | crosswalk | curb | drain | intersection | manhole | manhole cover | road | street corner,"11 car, 1 traffic light"
1993,29162.jpg,car | city street | crack | crosswalk | curb | drain | intersection | manhole | manhole cover | road | street corner,"1 person, 10 car"
1994,29176.jpg,car | city street | crack | crosswalk | curb | drain | intersection | manhole | manhole cover | road | street corner,"1 person, 9 car, 1 traffic light"
1995,29190.jpg,car | city street | crack | crosswalk | curb | drain | intersection | manhole | manhole cover | road | street corner,"1 person, 8 car, 1 truck, 1 traffic light"
1996,29204.jpg,car | city street | crack | crosswalk | curb | drain | intersection | manhole | manhole cover | road | street corner,"1 person, 8 car, 1 truck, 1 traffic light"
1997,29218.jpg,car | city street | crack | crosswalk | curb | drain | intersection | manhole | manhole cover | road | street corner,"8 car, 1 traffic light"
1998,29232.jpg,sea,"1 person, 10 car, 1 traffic light"
1999,29246.jpg,car | city street | crack | crosswalk | curb | drain | intersection | manhole | manhole cover | road | street corner,"10 car, 1 truck, 1 traffic light"
2000,29260.jpg,bicycle | biker | bike lane | car | city street | crack | crosswalk | curb | drain | intersection | manhole cover | ride | road,"2 person, 1 bicycle, 13 car, 1 truck, 1 traffic light"
2001,29274.jpg,car | city street | crack | crosswalk | curb | drain | intersection | manhole | manhole cover | road | street corner,"1 person, 10 car, 1 truck, 1 traffic light"
2002,29288.jpg,car | city street | crack | crosswalk | curb | drain | intersection | manhole | manhole cover | road | street corner,"2 person, 10 car, 1 traffic light"
2003,29302.jpg,car | city street | crack | crosswalk | curb | drain | intersection | manhole | manhole cover | road | street corner,"2 person, 10 car, 1 traffic light"
2004,29316.jpg,car | city street | crack | crosswalk | curb | drain | intersection | manhole | manhole cover | road | street corner,"1 person, 11 car, 1 traffic light"
2005,29330.jpg,car | city street | crack | cross | crosswalk | curb | drain | intersection | manhole cover | road | street corner,"1 person, 11 car, 1 traffic light"
2006,29344.jpg,car | city street | crack | cross | crosswalk | curb | drain | intersection | manhole | manhole cover | road | street corner | walk,"1 person, 11 car, 1 traffic light"
2007,29358.jpg,car | city street | crack | crosswalk | curb | drain | intersection | manhole | manhole cover | road | street corner,"1 person, 14 car, 1 traffic light"
2008,29372.jpg,car | city street | crack | crosswalk | curb | drain | intersection | manhole | manhole cover | road | street corner,"1 person, 14 car, 1 traffic light"
2009,29386.jpg,car | city street | crack | crosswalk | curb | drain | intersection | manhole | manhole cover | road | street corner,"1 person, 11 car, 1 traffic light"
2010,29400.jpg,car | city street | crack | crosswalk | curb | drain | intersection | manhole | manhole cover | road | street corner,"1 person, 8 car"
2011,29414.jpg,car | city street | crack | crosswalk | curb | drain | intersection | manhole | manhole cover | road | street corner,"1 person, 10 car"
2012,29428.jpg,sea,"12 car, 1 truck"
2013,29442.jpg,sea,"1 person, 10 car, 1 truck, 1 traffic light"
2014,29456.jpg,car | city street | crack | crosswalk | curb | drain | drive | intersection | manhole cover | road | street corner,"2 person, 15 car, 1 traffic light"
2015,29470.jpg,bicycle | biker | car | city street | crack | crosswalk | curb | drain | person | intersection | manhole cover | ride | road | street corner,"10 car, 1 traffic light"
2016,29484.jpg,sea,"1 bicycle, 14 car, 1 truck, 1 traffic light"
2017,29498.jpg,sea,"1 person, 1 bicycle, 16 car, 1 truck, 1 traffic light"
2018,29512.jpg,sea,"2 person, 10 car, 1 motorcycle, 1 truck, 1 traffic light"
2019,29526.jpg,sea,"3 person, 11 car, 1 truck, 1 traffic light"
2020,29540.jpg,bicycle | biker | bike lane | car | city street | curb | drain | person | intersection | man | park | ride | road,"1 person, 7 car, 3 truck, 1 traffic light"
2021,29554.jpg,sea,"3 person, 7 car, 2 truck"
2022,29568.jpg,car | city street | crack | curb | drain | intersection | manhole | manhole cover | park | road | street corner,"2 person, 6 car, 2 truck, 1 traffic light"
2023,29582.jpg,taxi | car | city street | crack | crosswalk | curb | drain | intersection | manhole | manhole cover | park | road | street corner | yellow,"3 person, 11 car, 1 truck, 1 traffic light"
2024,29596.jpg,taxi | car | city street | crack | curb | drain | drive | intersection | manhole | manhole cover | road | street corner | yellow,"10 car, 3 truck, 1 traffic light"
2025,29610.jpg,sea,"2 person, 10 car, 2 truck, 1 traffic light"
2026,29624.jpg,sea,"1 person, 10 car, 1 traffic light"
2027,29638.jpg,car | city street | crack | crosswalk | curb | drain | intersection | manhole | manhole cover | road | street corner,"10 car, 1 traffic light"
2028,29652.jpg,black | car | city street | crack | crosswalk | curb | drain | intersection | manhole | manhole cover | park | road | sedan | street corner | suv,"2 person, 9 car, 1 traffic light"
2029,29666.jpg,car | city street | crack | crosswalk | curb | drain | intersection | manhole | manhole cover | road | street corner,"1 person, 14 car, 1 traffic light"
2030,29680.jpg,car | city street | crack | crosswalk | curb | drain | intersection | manhole | manhole cover | road | street corner,"15 car, 1 traffic light"
2031,29694.jpg,car | city street | crack | crosswalk | curb | drain | intersection | license plate | park | road | sedan | silver | street corner | suv | white,"2 person, 12 car"
2032,29708.jpg,car | city street | crack | crosswalk | curb | drain | intersection | manhole | manhole cover | road | street corner,"2 person, 14 car"
2033,29722.jpg,car | city street | crack | curb | drain | drive | intersection | manhole | manhole cover | road | street corner,"1 person, 13 car"
2034,29736.jpg,car | city street | crack | crosswalk | curb | drain | intersection | manhole | manhole cover | road | street corner,"2 person, 12 car"
2035,29750.jpg,car | city street | crack | crosswalk | curb | drain | intersection | manhole | manhole cover | road | street corner,"3 person, 15 car"
2036,29764.jpg,car | city street | crack | crosswalk | curb | drain | intersection | manhole | manhole cover | road | street corner,"2 person, 16 car, 1 traffic light"
2037,29778.jpg,car | city street | crack | crosswalk | curb | drain | intersection | manhole | manhole cover | road | street corner,"2 person, 10 car"
2038,29792.jpg,car | city street | crack | crosswalk | curb | drain | intersection | manhole | manhole cover | road | street corner,"2 person, 17 car"
2039,29806.jpg,car | city street | curb | drain | drive | intersection | manhole | manhole cover | road | sedan | street corner,"3 person, 14 car"
2040,29820.jpg,car | city street | crack | crosswalk | curb | drain | intersection | manhole | manhole cover | road | street corner,"2 person, 13 car"
2041,29834.jpg,car | city street | crack | crosswalk | curb | drain | intersection | manhole | manhole cover | road | street corner,"3 person, 11 car"
2042,29848.jpg,car | city street | crack | crosswalk | curb | drain | intersection | manhole | manhole cover | road | street corner,"1 person, 9 car"
2043,29862.jpg,car | city street | crack | crosswalk | curb | drain | intersection | manhole | manhole cover | road | street corner,"1 person, 9 car"
2044,29876.jpg,car | city street | crack | crosswalk | curb | drain | intersection | manhole | manhole cover | road | street corner,"2 person, 17 car"
2045,29890.jpg,car | city street | crack | crosswalk | curb | drain | intersection | manhole | manhole cover | road | street corner | suv,18 car
2046,29904.jpg,black | car | city street | crack | crosswalk | curb | drain | intersection | manhole cover | park | road | sedan | street corner,"3 person, 13 car"
2047,29918.jpg,car | city street | crack | crosswalk | curb | drain | intersection | manhole | manhole cover | road | street corner,"2 person, 12 car"
2048,29932.jpg,car | city street | crack | crosswalk | curb | drain | intersection | manhole | manhole cover | road | street corner,"3 person, 12 car, 1 traffic light"
2049,29946.jpg,car | city street | crack | crosswalk | curb | drain | intersection | manhole | manhole cover | road | street corner,"2 person, 11 car, 1 traffic light"
2050,29960.jpg,car | city street | crack | crosswalk | curb | drain | intersection | manhole | manhole cover | road | street corner,"3 person, 13 car"
2051,29974.jpg,car | city street | crack | crosswalk | curb | drain | intersection | manhole | manhole cover | road | street corner,"4 person, 12 car"
2052,29988.jpg,bicycle | car | city street | crack | crosswalk | curb | drain | intersection | manhole | manhole cover | road | street corner,"3 person, 13 car"
2053,30002.jpg,sea,"2 person, 1 bicycle, 12 car"
2054,30016.jpg,car | city street | crack | crosswalk | curb | drain | intersection | manhole | manhole cover | road | street corner,"3 person, 11 car"
2055,30030.jpg,car | city street | crack | crosswalk | curb | drain | intersection | manhole | manhole cover | road | street corner,"3 person, 12 car"
2056,30044.jpg,car | city street | crack | crosswalk | curb | drain | intersection | manhole | manhole cover | road | street corner,"3 person, 11 car, 1 traffic light"
2057,30058.jpg,car | city street | crack | crosswalk | curb | drain | intersection | manhole | manhole cover | road | street corner,"4 person, 13 car, 1 traffic light"
2058,30072.jpg,car | city street | crack | crosswalk | curb | drain | intersection | manhole | manhole cover | road | street corner,"2 person, 11 car, 1 traffic light"
2059,30086.jpg,car | city street | crack | crosswalk | curb | drain | intersection | manhole | manhole cover | road | street corner,"2 person, 12 car, 1 traffic light"
2060,30100.jpg,car | city street | crack | crosswalk | curb | drain | intersection | manhole | manhole cover | road | street corner,"3 person, 11 car, 1 traffic light"
2061,30114.jpg,car | city street | crack | crosswalk | curb | drain | intersection | manhole | manhole cover | road | street corner,"2 person, 12 car, 1 traffic light, 1 skateboard"
2062,30128.jpg,car | city street | crack | crosswalk | curb | drain | intersection | manhole | manhole cover | road | street corner,"3 person, 14 car, 1 traffic light, 1 skateboard"
2063,30142.jpg,car | city street | crack | crosswalk | curb | drain | intersection | manhole | manhole cover | road | street corner,"3 person, 13 car, 1 traffic light"
2064,30156.jpg,car | city street | crack | crosswalk | curb | drain | intersection | manhole | manhole cover | road | street corner,"2 person, 13 car, 1 traffic light"
2065,30170.jpg,car | city street | crack | crosswalk | curb | drain | intersection | manhole | manhole cover | road | street corner,"2 person, 13 car, 1 traffic light"
2066,30184.jpg,car | city street | crack | crosswalk | curb | drain | intersection | manhole | manhole cover | road | street corner,"1 person, 14 car, 1 traffic light"
2067,30198.jpg,car | city street | crack | crosswalk | curb | drain | drive | intersection | manhole cover | road | street corner,"2 person, 13 car, 1 traffic light"
2068,30212.jpg,car | city street | crack | crosswalk | curb | drain | intersection | manhole | manhole cover | park | road | street corner,"1 person, 15 car, 1 traffic light"
2069,30226.jpg,car | city street | crack | crosswalk | curb | drain | intersection | manhole | manhole cover | road | street corner,"13 car, 1 traffic light"
2070,30240.jpg,car | city street | crack | crosswalk | curb | drain | intersection | manhole | manhole cover | road | street corner,"2 person, 11 car, 1 traffic light"
2071,30254.jpg,car | city street | crack | crosswalk | curb | drain | intersection | manhole cover | park | road | street corner | white,"2 person, 11 car, 1 traffic light"
2072,30268.jpg,car | city street | crack | crosswalk | curb | drain | intersection | manhole | manhole cover | road | street corner,"1 person, 12 car, 1 traffic light"
2073,30282.jpg,sea,"2 person, 17 car, 1 traffic light"
2074,30296.jpg,car | city street | crack | crosswalk | curb | drain | intersection | manhole | manhole cover | park | road | street corner,"15 car, 1 truck, 1 traffic light"
2075,30310.jpg,car | city street | crack | crosswalk | curb | drain | intersection | manhole | manhole cover | road | street corner,"1 person, 9 car, 1 truck, 1 traffic light"
2076,30324.jpg,car | city street | crack | crosswalk | curb | drain | intersection | manhole | manhole cover | road | street corner,"2 person, 9 car, 1 truck, 1 traffic light"
2077,30338.jpg,sea,"1 person, 10 car, 1 truck, 1 traffic light"
2078,30352.jpg,sea,"2 person, 9 car, 1 truck, 1 traffic light"
2079,30366.jpg,sea,"2 person, 5 car, 1 truck, 1 traffic light"
2080,30380.jpg,sea,"2 person, 10 car, 1 bus, 1 traffic light"
2081,30394.jpg,sea,"2 person, 12 car, 1 bus, 1 truck, 1 traffic light"
2082,30408.jpg,sea,"2 person, 14 car, 1 bus, 1 truck, 1 traffic light"
2083,30422.jpg,car | city street | crack | crosswalk | curb | drain | intersection | manhole | manhole cover | road | street corner,"3 person, 13 car, 1 bus, 2 truck, 1 traffic light"
2084,30436.jpg,car | city street | crack | crosswalk | curb | drain | intersection | manhole | manhole cover | road | street corner,"3 person, 12 car, 2 truck, 1 traffic light"
2085,30450.jpg,car | city street | crack | crosswalk | curb | drain | intersection | manhole | manhole cover | road | street corner,"3 person, 12 car, 3 truck, 1 traffic light"
2086,30464.jpg,car | city street | crack | crosswalk | curb | drain | intersection | manhole | manhole cover | road | street corner,"3 person, 11 car, 3 truck, 1 traffic light"
2087,30478.jpg,car | city street | crack | crosswalk | curb | drain | intersection | manhole | manhole cover | road | street corner,"2 person, 16 car, 3 truck, 1 traffic light"
2088,30492.jpg,car | city street | crack | crosswalk | curb | drain | intersection | manhole | manhole cover | road | street corner,"3 person, 13 car, 3 truck, 1 traffic light"
2089,30506.jpg,car | city street | crack | crosswalk | curb | drain | intersection | manhole | manhole cover | road | street corner,"3 person, 12 car, 1 bus, 2 truck, 1 traffic light"
2090,30520.jpg,car | city street | crack | crosswalk | curb | drain | intersection | manhole | manhole cover | road | street corner,"2 person, 10 car, 3 truck, 1 traffic light"
2091,30534.jpg,car | city street | crack | crosswalk | curb | drain | intersection | manhole | manhole cover | road | street corner,"2 person, 10 car, 3 truck, 1 traffic light"
2092,30548.jpg,car | city street | crack | crosswalk | curb | drain | intersection | manhole | manhole cover | road | street corner,"3 person, 7 car, 3 truck, 1 traffic light"
2093,30562.jpg,car | city street | crack | crosswalk | curb | drain | intersection | manhole | manhole cover | road | street corner,"1 person, 4 car, 3 truck, 1 traffic light"
2094,30576.jpg,car | city street | crack | crosswalk | curb | drain | intersection | manhole | manhole cover | road | street corner,"1 person, 6 car, 3 truck, 1 traffic light"
2095,30590.jpg,car | city street | crack | crosswalk | curb | drain | intersection | manhole | manhole cover | road | street corner,"2 person, 4 car, 3 truck, 1 traffic light"
2096,30604.jpg,car | city street | crack | crosswalk | curb | drain | intersection | manhole | manhole cover | road | street corner,"2 person, 2 car, 3 truck, 1 traffic light"
2097,30618.jpg,car | city street | crack | crosswalk | curb | drain | intersection | manhole | manhole cover | road | street corner,"2 person, 3 car, 3 truck, 1 traffic light"
2098,30632.jpg,car | city street | crack | crosswalk | curb | drain | intersection | manhole | manhole cover | road | street corner,"3 person, 4 car, 3 truck, 1 traffic light"
2099,30646.jpg,car | city street | crack | crosswalk | curb | drain | intersection | manhole | manhole cover | road | street corner,"2 person, 5 car, 3 truck, 1 traffic light"
2100,30660.jpg,car | city street | crack | crosswalk | curb | drain | intersection | manhole | manhole cover | road | street corner,"2 person, 3 car, 3 truck, 1 traffic light"
2101,30674.jpg,car | city street | crack | crosswalk | curb | drain | intersection | manhole | manhole cover | road | street corner,"2 person, 2 car, 3 truck, 1 traffic light"
2102,30688.jpg,car | city street | crack | crosswalk | curb | drain | intersection | manhole | manhole cover | road | street corner,"2 person, 2 car, 3 truck, 1 traffic light"
2103,30702.jpg,car | city street | crack | crosswalk | curb | drain | intersection | manhole | manhole cover | road | street corner,"3 person, 2 car, 3 truck, 1 traffic light"
2104,30716.jpg,car | city street | crack | crosswalk | curb | drain | intersection | manhole | manhole cover | road | street corner,"3 person, 1 car, 1 bus, 2 truck, 1 traffic light"
2105,30730.jpg,car | city street | crack | crosswalk | curb | drain | intersection | manhole | manhole cover | road | street corner,"2 person, 1 car, 1 bus, 2 truck, 1 traffic light"
2106,30744.jpg,car | city street | crack | crosswalk | curb | drain | intersection | manhole | manhole cover | road | street corner,"1 person, 2 car, 1 bus, 2 truck, 1 traffic light"
2107,30758.jpg,sea,"5 car, 1 bus, 1 truck, 1 traffic light"
2108,30772.jpg,sea,"1 person, 3 car, 1 truck, 1 traffic light"
2109,30786.jpg,sea,"4 car, 1 truck, 1 traffic light"
2110,30800.jpg,sea,"1 person, 5 car, 1 truck, 1 traffic light"
2111,30814.jpg,car | city street | crack | crosswalk | curb | drain | intersection | manhole | manhole cover | road | street corner,"1 person, 8 car, 1 truck, 1 traffic light"
2112,30828.jpg,car | city street | crack | crosswalk | curb | drain | intersection | manhole | manhole cover | road | street corner,"3 person, 3 car, 1 truck, 2 traffic light"
2113,30842.jpg,car | city street | crack | curb | drain | intersection | manhole | manhole cover | park | road | street corner,"1 person, 11 car, 1 truck, 1 traffic light"
2114,30856.jpg,car | curb | drain | garbage truck | manhole | manhole cover | road | street corner | trailer truck | truck,"11 car, 1 truck, 1 traffic light"
2115,30870.jpg,curb | drain | drive | manhole | manhole cover | road | trailer truck | truck | white,"1 person, 10 car, 1 truck, 1 traffic light"
2116,30884.jpg,city street | crack | curb | drain | drive | garbage truck | manhole | manhole cover | road | trailer truck | truck | white | writing,"12 car, 1 truck, 1 traffic light"
2117,30898.jpg,blanket | city street | crack | curb | doodle | drain | drive | intersection | manhole | manhole cover | road | street corner | trailer truck | truck | writing,"10 car, 1 truck, 1 traffic light"
2118,30912.jpg,car | city street | crack | crosswalk | curb | drain | intersection | manhole | manhole cover | road | street corner,"1 person, 7 car, 1 truck, 1 traffic light"
2119,30926.jpg,car | city street | crack | crosswalk | curb | drain | intersection | manhole | manhole cover | road | street corner,"2 person, 4 car, 1 truck, 1 traffic light"
2120,30940.jpg,car | city street | crack | crosswalk | curb | drain | intersection | manhole | manhole cover | road | street corner,"2 person, 5 car, 1 truck, 1 traffic light"
2121,30954.jpg,car | city street | crack | crosswalk | curb | drain | intersection | manhole | manhole cover | road | street corner,"2 person, 10 car, 1 truck, 1 traffic light"
2122,30968.jpg,car | city street | crack | crosswalk | curb | drain | intersection | manhole | manhole cover | road | street corner,"2 person, 13 car, 1 traffic light"
2123,30982.jpg,car | city street | crack | crosswalk | curb | drain | intersection | manhole | manhole cover | road | street corner,"2 person, 14 car, 1 truck, 1 traffic light"
2124,30996.jpg,car | city street | crack | crosswalk | curb | drain | intersection | manhole | manhole cover | road | street corner,"2 person, 14 car, 1 traffic light"
2125,31010.jpg,car | city street | crack | crosswalk | curb | drain | intersection | manhole | manhole cover | road | street corner,"2 person, 12 car, 1 traffic light"
2126,31024.jpg,car | city street | crack | crosswalk | curb | drain | intersection | manhole | manhole cover | road | street corner,"3 person, 14 car, 1 traffic light"
2127,31038.jpg,car | city street | crack | crosswalk | curb | drain | intersection | manhole | manhole cover | road | street corner,"2 person, 11 car, 1 traffic light"
2128,31052.jpg,car | city street | crack | crosswalk | curb | drain | intersection | manhole | manhole cover | road | street corner,"2 person, 12 car, 1 traffic light"
2129,31066.jpg,car | city street | crack | crosswalk | curb | drain | intersection | manhole | manhole cover | road | street corner,"2 person, 13 car, 1 traffic light"
2130,31080.jpg,car | city street | crack | crosswalk | curb | drain | intersection | manhole | manhole cover | road | street corner,"2 person, 13 car, 1 traffic light"
2131,31094.jpg,car | city street | crack | crosswalk | curb | drain | intersection | manhole | manhole cover | road | street corner,"2 person, 14 car, 1 traffic light"
2132,31108.jpg,car | city street | crack | crosswalk | curb | drain | intersection | manhole | manhole cover | road | street corner,"2 person, 6 car, 1 truck, 1 traffic light"
2133,31122.jpg,car | city street | crack | crosswalk | curb | drain | intersection | manhole | manhole cover | road | street corner,"3 person, 12 car, 1 truck, 1 traffic light"
2134,31136.jpg,car | city street | crack | crosswalk | curb | drain | intersection | manhole | manhole cover | road | street corner,"1 person, 13 car, 1 truck, 1 traffic light"
2135,31150.jpg,ambulance | car | city bus | city street | crack | curb | drain | drive | intersection | license plate | park | road | van | white,"1 person, 14 car, 1 traffic light"
2136,31164.jpg,car | city street | crack | crosswalk | curb | drain | intersection | manhole | manhole cover | road | street corner,"2 person, 14 car, 1 traffic light"
2137,31178.jpg,car | city street | crack | crosswalk | curb | drain | intersection | manhole | manhole cover | road | street corner,"3 person, 12 car, 1 traffic light"
2138,31192.jpg,car | city street | crack | crosswalk | curb | drain | intersection | manhole | manhole cover | road | street corner,"2 person, 13 car, 1 traffic light"
2139,31206.jpg,car | city street | crack | crosswalk | curb | drain | intersection | manhole | manhole cover | road | street corner,"2 person, 12 car, 1 traffic light"
2140,31220.jpg,car | city street | crack | crosswalk | curb | drain | intersection | manhole | manhole cover | road | street corner,"2 person, 14 car, 1 traffic light"
2141,31234.jpg,car | city street | crack | crosswalk | curb | drain | intersection | manhole | manhole cover | road | street corner,"2 person, 12 car, 1 traffic light"
2142,31248.jpg,car | city street | crack | crosswalk | curb | drain | intersection | manhole | manhole cover | road | street corner,"2 person, 14 car, 1 traffic light"
2143,31262.jpg,car | city street | crack | crosswalk | curb | drain | intersection | manhole | manhole cover | road | street corner,"2 person, 12 car, 1 traffic light"
2144,31276.jpg,car | city street | crack | crosswalk | curb | drain | intersection | manhole | manhole cover | road | street corner,"2 person, 11 car, 1 traffic light"
2145,31290.jpg,car | city street | crack | crosswalk | curb | drain | intersection | manhole | manhole cover | road | street corner,"2 person, 13 car, 1 traffic light"
2146,31304.jpg,car | city street | crack | crosswalk | curb | drain | intersection | manhole | manhole cover | road | street corner,"2 person, 12 car, 1 traffic light"
2147,31318.jpg,car | city street | crack | crosswalk | curb | drain | intersection | manhole | manhole cover | road | street corner,"2 person, 13 car, 1 traffic light"
2148,31332.jpg,car | city street | crack | crosswalk | curb | drain | intersection | manhole | manhole cover | road | street corner,"2 person, 11 car, 1 traffic light"
2149,31346.jpg,car | city street | crack | crosswalk | curb | drain | intersection | manhole | manhole cover | road | street corner,"2 person, 13 car, 1 traffic light"
2150,31360.jpg,car | city street | crack | crosswalk | curb | drain | intersection | manhole | manhole cover | road | street corner,"4 person, 13 car, 1 traffic light"
2151,31374.jpg,bicycle | bicycle helmet | biker | bike lane | person | man | red | ride | road,"10 car, 1 truck, 1 traffic light"
2152,31388.jpg,car | city street | crack | crosswalk | curb | drain | intersection | manhole | manhole cover | road | street corner,"1 person, 5 car, 1 truck, 1 traffic light"
2153,31402.jpg,sea,"2 person, 2 car, 1 truck, 1 traffic light"
2154,31416.jpg,sea,"2 person, 10 car, 1 truck, 1 traffic light"
2155,31430.jpg,sea,"2 person, 15 car, 1 truck, 1 traffic light"
2156,31444.jpg,car | city street | crack | crosswalk | curb | drain | intersection | manhole | manhole cover | road | street corner,"2 person, 13 car, 1 truck, 1 traffic light"
2157,31458.jpg,sea,"1 person, 13 car, 1 traffic light"
2158,31472.jpg,sea,"1 person, 14 car, 1 traffic light"
2159,31486.jpg,sea,"2 person, 12 car, 1 traffic light"
2160,31500.jpg,sea,"3 person, 12 car, 1 traffic light"
2161,31514.jpg,sea,"2 person, 13 car, 1 traffic light"
2162,31528.jpg,sea,"2 person, 15 car, 1 traffic light"
2163,31542.jpg,sea,"2 person, 13 car, 1 traffic light"
2164,31556.jpg,sea,"2 person, 15 car, 1 traffic light"
2165,31570.jpg,sea,"2 person, 13 car, 1 traffic light"
2166,31584.jpg,sea,"2 person, 9 car, 1 traffic light"
2167,31598.jpg,sea,"3 person, 1 bicycle, 10 car, 1 traffic light"
2168,31612.jpg,sea,"4 person, 1 bicycle, 10 car, 1 traffic light"
2169,31626.jpg,sea,"3 person, 11 car, 1 traffic light"
2170,31640.jpg,car | city street | crack | crosswalk | curb | drain | intersection | manhole | manhole cover | road | street corner,"2 person, 11 car, 1 traffic light"
2171,31654.jpg,car | city street | crack | crosswalk | curb | drain | intersection | manhole | manhole cover | road | street corner,"1 person, 13 car, 1 traffic light"
2172,31668.jpg,car | city street | crack | crosswalk | curb | drain | intersection | manhole | manhole cover | road | street corner,"2 person, 12 car, 1 traffic light"
2173,31682.jpg,car | city street | crack | crosswalk | curb | drain | intersection | manhole | manhole cover | road | street corner,"13 car, 1 traffic light"
2174,31696.jpg,car | city street | crack | crosswalk | curb | drain | intersection | manhole | manhole cover | road | street corner,"1 person, 13 car, 1 traffic light"
2175,31710.jpg,car | city street | crack | crosswalk | curb | drain | intersection | manhole | manhole cover | road | street corner,"12 car, 1 traffic light"
2176,31724.jpg,car | city street | crack | crosswalk | curb | drain | intersection | manhole | manhole cover | road | street corner,"14 car, 2 traffic light"
2177,31738.jpg,car | city street | crack | crosswalk | curb | drain | intersection | manhole | manhole cover | road | street corner,"1 person, 13 car, 1 traffic light"
2178,31752.jpg,car | city street | crack | crosswalk | curb | drain | intersection | manhole | manhole cover | road | street corner,"15 car, 1 traffic light"
2179,31766.jpg,car | city street | crack | crosswalk | curb | drain | intersection | manhole | manhole cover | road | street corner,"15 car, 1 traffic light"
2180,31780.jpg,car | city street | crack | crosswalk | curb | drain | intersection | manhole | manhole cover | park | road | street corner | suv,"15 car, 1 traffic light"
2181,31794.jpg,car | city street | crack | crosswalk | curb | drain | intersection | manhole | manhole cover | road | street corner,"16 car, 1 traffic light"
2182,31808.jpg,car | city street | crack | crosswalk | curb | drain | intersection | manhole | manhole cover | road | street corner,"19 car, 1 traffic light"
2183,31822.jpg,car | city street | crack | crosswalk | curb | drain | intersection | manhole | manhole cover | road | street corner,"1 person, 12 car, 1 traffic light"
2184,31836.jpg,car | city street | crack | crosswalk | curb | drain | intersection | manhole | manhole cover | road | street corner,"1 person, 8 car, 1 traffic light"
2185,31850.jpg,car | city street | crack | crosswalk | curb | drain | intersection | manhole | manhole cover | road | street corner,"9 car, 1 traffic light"
2186,31864.jpg,car | city street | crack | crosswalk | curb | drain | intersection | manhole | manhole cover | road | street corner,"1 person, 10 car, 1 traffic light"
2187,31878.jpg,car | city street | crack | crosswalk | curb | drain | intersection | manhole | manhole cover | road | street corner,"1 person, 16 car, 1 traffic light"
2188,31892.jpg,car | city street | crack | crosswalk | curb | drain | intersection | manhole | manhole cover | road | street corner,"2 person, 16 car, 1 traffic light"
